A0A075B6H9	13.44
A0A075B6I0	5.73
A0A075B6I1	1.66
A0A075B6I4	29.91
A0A075B6I9	2.56
A0A075B6J1	16.26
A0A075B6J6	23.47
A0A075B6J9	27.11
A0A075B6K0	1.73
A0A075B6K2	19.13
A0A075B6K4	13.04
A0A075B6K5	6.95
A0A075B6K6	18.03
A0A075B6P5	1.66
A0A075B6Q5	0
A0A075B6R2	0
A0A075B6S2	0
A0A075B6S4	0
A0A075B6S5	0
A0A075B6S6	0
A0A075B6T6	0
A0A075B6T7	0
A0A075B6T8	4.46
A0A075B6U4	2.67
A0A075B6V5	0
A0A075B6W5	6.61
A0A075B6X5	7.2
A0A075B759	0.6
A0A087WSX0	9.75
A0A087WSY4	0
A0A087WSY6	1.73
A0A087WSZ0	0
A0A087WSZ9	1.78
A0A087WT01	0
A0A087WT02	0.89
A0A087WT03	0
A0A087WTH1	0
A0A087WTH5	15.15
A0A087WUL8	39.08
A0A087WVF3	37.15
A0A087WW87	9.09
A0A087WX78	79.58
A0A087WXM9	42.62
A0A087WXS9	37.88
A0A087X179	37.52
A0A087X1C5	3.88
A0A087X1G2	35.51
A0A096LNP1	0
A0A096LP01	10.52
A0A096LP49	75.54
A0A096LP55	43.95
A0A096LPI5	12.03
A0A0A0MRZ7	0
A0A0A0MRZ8	0.86
A0A0A0MRZ9	6.45
A0A0A0MS14	0
A0A0A0MS15	0
A0A0A0MT36	0.87
A0A0A0MT76	7.14
A0A0A0MT89	0
A0A0A6YYC5	0
A0A0A6YYJ7	0
A0A0A6YYK1	0
A0A0A6YYK6	0
A0A0A6YYK7	0
A0A0A6YYL3	37.68
A0A0B4J1U3	3.41
A0A0B4J1U7	0.82
A0A0B4J1V0	0
A0A0B4J1V1	0
A0A0B4J1V2	0
A0A0B4J1V6	0
A0A0B4J1X5	0
A0A0B4J1X8	0
A0A0B4J1Y8	5.69
A0A0B4J1Y9	0
A0A0B4J1Z2	0
A0A0B4J234	0
A0A0B4J235	0
A0A0B4J237	0
A0A0B4J238	3.77
A0A0B4J240	0.87
A0A0B4J241	1.78
A0A0B4J244	0
A0A0B4J245	0
A0A0B4J248	0
A0A0B4J249	0
A0A0B4J262	0
A0A0B4J263	0
A0A0B4J264	0.86
A0A0B4J265	16.51
A0A0B4J266	0
A0A0B4J268	0
A0A0B4J271	0
A0A0B4J272	0
A0A0B4J273	6.25
A0A0B4J274	3.57
A0A0B4J275	12.5
A0A0B4J276	0
A0A0B4J277	0
A0A0B4J279	2.67
A0A0B4J280	2.85
A0A0B4J2A2	0.6
A0A0B4J2D9	0
A0A0B4J2F0	0
A0A0B4J2H0	0
A0A0C4DH24	0
A0A0C4DH25	0.86
A0A0C4DH29	0
A0A0C4DH31	0
A0A0C4DH32	0
A0A0C4DH33	4.27
A0A0C4DH34	0
A0A0C4DH38	0
A0A0C4DH39	1.7
A0A0C4DH41	0
A0A0C4DH42	0
A0A0C4DH43	0
A0A0C4DH55	1.68
A0A0C4DH59	1.75
A0A0C4DH62	0
A0A0C4DH67	0
A0A0C4DH68	0
A0A0C4DH69	0
A0A0C4DH72	0
A0A0C4DH73	0
A0A0C5B5G6	0
A0A0G2JMD5	0.42
A0A0G2JMI3	0
A0A0G2JS06	6.5
A0A0J9YVY3	0
A0A0J9YWL9	79.15
A0A0J9YX35	0
A0A0J9YX94	50.51
A0A0J9YXQ4	53.63
A0A0J9YXX1	0
A0A0U1RR37	76.88
A0A0U1RRE5	100
A0A183	48.75
A0A1B0GTC6	0
A0A1B0GTD5	22.9
A0A1B0GTH6	25.47
A0A1B0GTI8	0
A0A1B0GTK4	4.41
A0A1B0GTK5	29.11
A0A1B0GTL2	29.1
A0A1B0GTQ4	19.04
A0A1B0GTR0	3.1
A0A1B0GTR4	0
A0A1B0GTS1	54.95
A0A1B0GTU2	3.38
A0A1B0GTY4	5.64
A0A1B0GTZ2	46.46
A0A1B0GU29	32.23
A0A1B0GU33	38.57
A0A1B0GUA5	0.97
A0A1B0GUA6	67.66
A0A1B0GUA7	2.4
A0A1B0GUC4	73.14
A0A1B0GUJ8	37.74
A0A1B0GUQ0	27.84
A0A1B0GUS0	51.8
A0A1B0GUS4	8.44
A0A1B0GUT2	62.03
A0A1B0GUU1	6.07
A0A1B0GUV7	45.83
A0A1B0GUW6	70.06
A0A1B0GUW7	0
A0A1B0GUY1	90.17
A0A1B0GV03	86.01
A0A1B0GV22	27.84
A0A1B0GV85	49.23
A0A1B0GV90	3.63
A0A1B0GVG4	74.78
A0A1B0GVG6	93.54
A0A1B0GVH4	5.45
A0A1B0GVH6	27.38
A0A1B0GVH7	12.77
A0A1B0GVK7	19.48
A0A1B0GVM6	38.09
A0A1B0GVN3	5.66
A0A1B0GVQ0	3.33
A0A1B0GVS7	16.4
A0A1B0GVT2	2.15
A0A1B0GVV1	0
A0A1B0GVY4	47.88
